nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity,        pressure
65573,1.76E-02,2.34E-02,9.95E-03,3.06E-01,8.67E-04,-1.06E-05,3.11E-02
65574,1.76E-02,2.34E-02,8.98E-03,3.06E-01,7.96E-04,-1.28E-05,3.11E-02
65575,1.61E-02,2.30E-02,8.84E-03,3.04E-01,9.71E-04,-2.53E-05,3.18E-02
65576,1.60E-02,2.28E-02,8.74E-03,3.04E-01,1.12E-03,-2.50E-05,3.19E-02
65577,1.63E-02,2.27E-02,8.30E-03,3.04E-01,1.34E-03,-2.49E-05,3.18E-02
65578,1.68E-02,2.30E-02,8.20E-03,3.04E-01,1.12E-03,-2.14E-05,3.15E-02
65579,1.67E-02,2.33E-02,8.50E-03,3.04E-01,8.51E-04,-2.20E-05,3.15E-02
65580,1.66E-02,2.31E-02,1.17E-02,3.04E-01,9.03E-04,2.33E-07,3.16E-02
65581,1.57E-02,2.31E-02,1.29E-02,3.03E-01,8.44E-04,8.51E-06,3.20E-02
65582,1.55E-02,2.28E-02,1.31E-02,3.03E-01,1.05E-03,3.58E-06,3.20E-02
65583,1.56E-02,2.25E-02,1.32E-02,3.03E-01,1.34E-03,1.13E-06,3.21E-02
65584,1.54E-02,2.33E-02,1.26E-02,3.03E-01,5.30E-04,1.18E-05,3.21E-02
65585,1.51E-02,2.32E-02,1.27E-02,3.03E-01,6.69E-04,1.13E-05,3.22E-02
65586,1.65E-02,2.32E-02,1.16E-02,3.04E-01,7.87E-04,1.69E-07,3.16E-02
65587,1.44E-02,2.28E-02,1.21E-02,3.02E-01,7.71E-04,4.53E-06,3.24E-02
65588,1.55E-02,2.35E-02,1.20E-02,3.03E-01,4.08E-04,7.82E-06,3.20E-02
65589,1.44E-02,2.29E-02,1.14E-02,3.02E-01,6.76E-04,7.29E-06,3.24E-02
65590,1.44E-02,2.29E-02,1.14E-02,3.02E-01,6.64E-04,6.10E-06,3.24E-02
65591,1.49E-02,2.33E-02,1.14E-02,3.03E-01,5.19E-04,3.00E-06,3.22E-02
65592,1.48E-02,2.29E-02,1.09E-02,3.03E-01,8.37E-04,-2.51E-06,3.23E-02
65593,1.50E-02,2.31E-02,1.10E-02,3.03E-01,7.05E-04,-2.76E-06,3.22E-02
65594,1.77E-02,2.32E-02,1.21E-02,3.06E-01,1.07E-03,-5.06E-07,3.10E-02
65595,1.79E-02,2.30E-02,1.26E-02,3.06E-01,1.57E-03,9.78E-06,3.09E-02
65596,1.77E-02,2.33E-02,1.31E-02,3.06E-01,9.75E-04,1.10E-05,3.10E-02
65597,1.74E-02,2.36E-02,1.27E-02,3.05E-01,5.63E-04,8.36E-06,3.12E-02
65598,1.74E-02,2.35E-02,1.22E-02,3.05E-01,6.46E-04,1.99E-06,3.12E-02
65599,1.65E-02,2.34E-02,1.37E-02,3.04E-01,6.21E-04,2.65E-05,3.16E-02
65600,1.62E-02,2.34E-02,1.36E-02,3.04E-01,6.83E-04,2.15E-05,3.18E-02
65601,1.61E-02,2.31E-02,1.38E-02,3.04E-01,8.65E-04,1.86E-05,3.18E-02
65602,1.55E-02,2.28E-02,1.33E-02,3.03E-01,1.09E-03,3.20E-06,3.20E-02
65603,1.86E-02,2.30E-02,1.29E-02,3.07E-01,1.85E-03,2.44E-05,3.05E-02
65604,1.93E-02,2.34E-02,1.25E-02,3.09E-01,1.19E-03,2.01E-05,2.98E-02
65605,1.93E-02,2.36E-02,1.29E-02,3.09E-01,7.36E-04,3.14E-06,2.98E-02
65606,1.87E-02,2.34E-02,1.35E-02,3.08E-01,1.09E-03,-1.07E-06,3.03E-02
65607,1.88E-02,2.33E-02,1.39E-02,3.08E-01,1.22E-03,1.12E-05,3.03E-02
65608,1.85E-02,2.37E-02,1.17E-02,3.07E-01,7.10E-04,6.27E-06,3.05E-02
65609,1.93E-02,2.37E-02,1.21E-02,3.09E-01,7.65E-04,1.58E-05,2.98E-02
65610,1.39E-02,2.13E-02,2.75E-02,3.02E-01,1.37E-03,-1.45E-19,3.27E-02
65611,1.48E-02,2.19E-02,2.75E-02,3.02E-01,1.43E-03,1.36E-19,3.24E-02
65612,1.38E-02,2.13E-02,2.71E-02,3.02E-01,1.40E-03,3.89E-06,3.27E-02
65613,1.45E-02,2.17E-02,2.67E-02,3.02E-01,1.43E-03,1.65E-06,3.25E-02
65614,1.48E-02,2.19E-02,2.69E-02,3.02E-01,1.41E-03,3.39E-06,3.24E-02
65615,1.41E-02,2.15E-02,2.48E-02,3.02E-01,1.30E-03,-1.04E-05,3.26E-02
65616,1.35E-02,2.28E-02,2.42E-02,3.02E-01,6.50E-04,-1.95E-06,3.26E-02
65617,1.41E-02,2.29E-02,2.47E-02,3.02E-01,5.73E-04,2.01E-06,3.24E-02
65618,1.39E-02,2.30E-02,2.46E-02,3.02E-01,5.05E-04,2.18E-06,3.25E-02
65619,1.48E-02,2.34E-02,2.33E-02,3.03E-01,3.67E-04,-1.86E-06,3.22E-02
65620,1.40E-02,2.34E-02,2.38E-02,3.02E-01,3.60E-04,7.93E-07,3.24E-02
65621,1.37E-02,2.31E-02,2.36E-02,3.02E-01,4.77E-04,-1.91E-06,3.25E-02
65622,1.37E-02,2.21E-02,2.62E-02,3.02E-01,9.84E-04,-1.04E-06,3.26E-02
65623,1.37E-02,2.28E-02,2.62E-02,3.02E-01,6.39E-04,2.12E-06,3.25E-02
65624,1.40E-02,2.31E-02,2.50E-02,3.02E-01,4.68E-04,3.43E-06,3.24E-02
65625,1.48E-02,2.35E-02,2.54E-02,3.03E-01,3.46E-04,3.29E-06,3.22E-02
65626,1.44E-02,2.31E-02,2.67E-02,3.02E-01,5.19E-04,-1.93E-06,3.24E-02
65627,1.48E-02,2.29E-02,2.69E-02,3.03E-01,7.78E-04,-1.22E-06,3.23E-02
65628,1.48E-02,2.34E-02,2.64E-02,3.03E-01,3.98E-04,-1.65E-06,3.22E-02
65629,1.52E-02,2.32E-02,2.67E-02,3.03E-01,6.53E-04,-1.03E-06,3.21E-02
65630,1.26E-02,2.14E-02,2.64E-02,3.01E-01,1.04E-03,3.85E-06,3.28E-02
65631,1.20E-02,2.17E-02,2.62E-02,3.01E-01,7.45E-04,2.97E-06,3.29E-02
65632,1.24E-02,2.15E-02,2.64E-02,3.01E-01,8.78E-04,3.77E-06,3.29E-02
65633,1.17E-02,2.16E-02,2.64E-02,3.01E-01,7.24E-04,3.38E-06,3.30E-02
65634,1.20E-02,2.13E-02,2.68E-02,3.01E-01,8.77E-04,3.86E-06,3.30E-02
65635,1.20E-02,2.02E-02,2.70E-02,3.01E-01,1.12E-03,4.00E-06,3.31E-02
65636,1.16E-02,2.14E-02,2.66E-02,3.01E-01,7.61E-04,3.43E-06,3.30E-02
65637,1.29E-02,2.18E-02,2.68E-02,3.01E-01,9.50E-04,4.86E-07,3.28E-02
65638,1.27E-02,2.17E-02,2.65E-02,3.01E-01,9.41E-04,1.05E-06,3.28E-02
65639,1.29E-02,2.19E-02,2.66E-02,3.01E-01,9.09E-04,3.36E-08,3.28E-02
65640,1.20E-02,2.02E-02,2.75E-02,3.01E-01,1.13E-03,1.47E-20,3.31E-02
65641,1.10E-02,1.97E-02,2.75E-02,3.00E-01,9.83E-04,4.35E-20,3.32E-02
65642,1.01E-02,2.02E-02,2.75E-02,3.00E-01,7.23E-04,4.88E-19,3.32E-02
65643,9.15E-03,1.97E-02,2.75E-02,3.00E-01,6.10E-04,6.72E-19,3.32E-02
65644,9.12E-03,1.86E-02,2.75E-02,3.00E-01,6.64E-04,2.57E-19,3.33E-02
65645,9.87E-03,2.01E-02,2.67E-02,3.00E-01,6.81E-04,1.44E-06,3.32E-02
65646,9.15E-03,1.87E-02,2.69E-02,3.00E-01,6.60E-04,1.40E-06,3.33E-02
65647,9.16E-03,1.97E-02,2.70E-02,3.00E-01,6.11E-04,-3.42E-08,3.32E-02
65648,1.02E-02,2.03E-02,2.69E-02,3.00E-01,7.17E-04,1.63E-06,3.32E-02
65649,9.45E-03,2.06E-02,2.55E-02,3.00E-01,5.67E-04,1.71E-06,3.32E-02
65650,9.41E-03,2.05E-02,2.64E-02,3.00E-01,5.64E-04,6.69E-07,3.32E-02
65651,8.43E-03,2.02E-02,2.49E-02,3.00E-01,4.68E-04,6.11E-07,3.32E-02
65652,8.62E-03,2.01E-02,2.67E-02,3.00E-01,4.90E-04,-4.76E-07,3.32E-02
65653,1.29E-02,2.19E-02,2.75E-02,3.01E-01,8.95E-04,6.05E-19,3.28E-02
65654,1.20E-02,2.13E-02,2.75E-02,3.01E-01,8.84E-04,2.65E-19,3.30E-02
65655,1.11E-02,2.18E-02,2.75E-02,3.01E-01,5.86E-04,-1.37E-19,3.30E-02
65656,1.01E-02,2.13E-02,2.75E-02,3.01E-01,5.64E-04,4.90E-20,3.31E-02
65657,1.11E-02,2.17E-02,2.69E-02,3.01E-01,5.94E-04,3.18E-06,3.30E-02
65658,1.02E-02,2.13E-02,2.71E-02,3.01E-01,5.67E-04,4.46E-07,3.31E-02
65659,1.11E-02,2.20E-02,2.67E-02,3.01E-01,5.40E-04,3.47E-06,3.30E-02
65660,1.02E-02,2.22E-02,2.62E-02,3.01E-01,3.96E-04,1.18E-06,3.31E-02
65661,1.04E-02,2.19E-02,2.49E-02,3.01E-01,4.85E-04,1.07E-07,3.31E-02
65662,1.03E-02,2.18E-02,2.49E-02,3.01E-01,4.98E-04,-2.66E-07,3.31E-02
65663,9.44E-03,2.13E-02,2.54E-02,3.00E-01,4.78E-04,1.22E-06,3.32E-02
65664,9.49E-03,2.18E-02,2.64E-02,3.01E-01,3.80E-04,4.96E-07,3.31E-02
65665,9.48E-03,2.16E-02,2.66E-02,3.01E-01,4.11E-04,1.88E-07,3.31E-02
65666,1.18E-02,2.31E-02,2.04E-02,3.01E-01,3.19E-04,-1.52E-06,3.29E-02
65667,1.22E-02,2.28E-02,2.02E-02,3.01E-01,4.37E-04,-3.21E-06,3.28E-02
65668,1.12E-02,2.28E-02,2.10E-02,3.01E-01,3.55E-04,1.76E-06,3.30E-02
65669,1.26E-02,2.30E-02,2.03E-02,3.01E-01,3.84E-04,-8.09E-07,3.28E-02
65670,1.30E-02,2.31E-02,2.24E-02,3.02E-01,3.81E-04,-3.63E-07,3.27E-02
65671,1.18E-02,2.26E-02,2.28E-02,3.01E-01,4.62E-04,-2.30E-06,3.29E-02
65672,1.22E-02,2.33E-02,2.06E-02,3.01E-01,2.60E-04,5.86E-07,3.28E-02
65673,1.30E-02,2.32E-02,2.21E-02,3.02E-01,3.13E-04,9.74E-07,3.27E-02
65674,1.22E-02,2.35E-02,2.16E-02,3.01E-01,1.87E-04,2.47E-06,3.28E-02
65675,1.15E-02,2.27E-02,2.26E-02,3.01E-01,3.88E-04,-3.13E-07,3.29E-02
65676,1.15E-02,2.32E-02,2.19E-02,3.01E-01,2.46E-04,1.47E-06,3.29E-02
65677,1.03E-02,2.32E-02,2.06E-02,3.01E-01,2.15E-04,1.12E-06,3.30E-02
65678,1.03E-02,2.31E-02,2.06E-02,3.01E-01,2.06E-04,1.11E-06,3.30E-02
65679,1.01E-02,2.30E-02,2.06E-02,3.01E-01,2.50E-04,-1.34E-06,3.30E-02
65680,1.13E-02,2.28E-02,1.85E-02,3.01E-01,3.59E-04,-6.06E-06,3.29E-02
65681,1.18E-02,2.28E-02,1.88E-02,3.01E-01,4.07E-04,-6.11E-06,3.29E-02
65682,1.16E-02,2.30E-02,1.86E-02,3.01E-01,3.18E-04,-6.25E-06,3.29E-02
65683,1.01E-02,2.31E-02,2.05E-02,3.01E-01,2.33E-04,-1.41E-06,3.30E-02
65684,1.01E-02,2.28E-02,1.92E-02,3.01E-01,2.73E-04,-3.81E-06,3.31E-02
65685,1.09E-02,2.31E-02,1.87E-02,3.01E-01,2.42E-04,-5.66E-06,3.30E-02
65686,1.12E-02,2.33E-02,1.89E-02,3.01E-01,2.07E-04,-5.90E-06,3.29E-02
65687,1.12E-02,2.34E-02,2.00E-02,3.01E-01,1.63E-04,-2.37E-06,3.29E-02
65688,1.18E-02,2.27E-02,2.43E-02,3.01E-01,4.77E-04,-1.80E-06,3.29E-02
65689,1.22E-02,2.30E-02,2.43E-02,3.01E-01,3.92E-04,-9.20E-07,3.28E-02
65690,1.30E-02,2.35E-02,2.33E-02,3.02E-01,2.23E-04,-1.08E-07,3.26E-02
65691,1.22E-02,2.33E-02,2.38E-02,3.01E-01,2.41E-04,-9.53E-07,3.28E-02
65692,1.18E-02,2.30E-02,2.36E-02,3.01E-01,3.25E-04,-3.53E-06,3.29E-02
65693,1.29E-02,2.29E-02,2.67E-02,3.02E-01,4.82E-04,2.44E-06,3.27E-02
65694,1.22E-02,2.28E-02,2.63E-02,3.01E-01,4.31E-04,5.05E-06,3.28E-02
65695,1.28E-02,2.30E-02,2.66E-02,3.02E-01,3.96E-04,2.79E-06,3.27E-02
65696,1.17E-02,2.26E-02,2.45E-02,3.01E-01,4.64E-04,-5.48E-07,3.29E-02
65697,1.19E-02,2.31E-02,2.50E-02,3.01E-01,3.22E-04,1.63E-06,3.29E-02
65698,1.32E-02,2.30E-02,2.65E-02,3.02E-01,4.50E-04,2.00E-06,3.27E-02
65699,1.30E-02,2.32E-02,2.64E-02,3.02E-01,3.53E-04,2.33E-06,3.27E-02
65700,1.22E-02,2.33E-02,2.49E-02,3.01E-01,2.57E-04,2.42E-06,3.28E-02
65701,1.30E-02,2.35E-02,2.54E-02,3.02E-01,2.23E-04,4.64E-06,3.27E-02
65702,1.39E-02,2.32E-02,2.49E-02,3.02E-01,3.97E-04,3.83E-06,3.25E-02
65703,1.49E-02,2.35E-02,1.92E-02,3.03E-01,3.18E-04,-4.71E-06,3.22E-02
65704,1.49E-02,2.36E-02,2.01E-02,3.03E-01,3.00E-04,-3.81E-06,3.22E-02
65705,1.41E-02,2.31E-02,1.87E-02,3.02E-01,4.92E-04,6.60E-07,3.24E-02
65706,1.36E-02,2.29E-02,2.03E-02,3.02E-01,5.68E-04,-2.10E-06,3.25E-02
65707,1.67E-02,2.38E-02,2.32E-02,3.05E-01,4.06E-04,-3.28E-06,3.15E-02
65708,1.67E-02,2.38E-02,2.22E-02,3.05E-01,4.29E-04,-5.55E-06,3.15E-02
65709,1.58E-02,2.33E-02,2.17E-02,3.04E-01,6.48E-04,1.97E-06,3.19E-02
65710,1.67E-02,2.40E-02,2.33E-02,3.05E-01,2.93E-16,-1.80E-06,3.15E-02
65711,1.58E-02,2.40E-02,2.38E-02,3.04E-01,2.33E-16,3.68E-06,3.19E-02
65712,1.58E-02,2.40E-02,2.49E-02,3.04E-01,5.07E-17,6.10E-06,3.19E-02
65713,1.67E-02,2.40E-02,2.22E-02,3.05E-01,1.76E-16,-4.92E-06,3.15E-02
65714,1.58E-02,2.40E-02,2.06E-02,3.04E-01,1.77E-16,2.32E-06,3.19E-02
65715,1.58E-02,2.40E-02,2.17E-02,3.04E-01,2.37E-16,2.87E-06,3.19E-02
65716,1.57E-02,2.40E-02,2.69E-02,3.04E-01,-3.36E-16,-5.97E-06,3.19E-02
65717,1.57E-02,2.40E-02,2.75E-02,3.04E-01,1.77E-04,-4.92E-06,3.19E-02
65718,1.57E-02,2.34E-02,2.75E-02,3.03E-01,6.97E-04,5.33E-19,3.19E-02
65719,1.57E-02,2.35E-02,2.70E-02,3.03E-01,4.67E-04,-6.75E-06,3.19E-02
65720,1.48E-02,2.29E-02,2.75E-02,3.03E-01,7.45E-04,7.14E-19,3.23E-02
65721,1.48E-02,2.40E-02,2.54E-02,3.03E-01,5.74E-17,3.63E-06,3.22E-02
65722,1.48E-02,2.40E-02,2.65E-02,3.03E-01,-3.00E-16,-1.18E-06,3.22E-02
65723,1.49E-02,2.40E-02,2.22E-02,3.03E-01,1.21E-16,1.53E-06,3.22E-02
65724,1.49E-02,2.40E-02,2.33E-02,3.03E-01,-1.76E-19,-8.00E-07,3.22E-02
65725,1.39E-02,2.40E-02,2.38E-02,3.02E-01,-1.07E-18,2.57E-06,3.24E-02
65726,1.39E-02,2.40E-02,2.49E-02,3.02E-01,2.37E-16,4.55E-06,3.24E-02
65727,1.40E-02,2.32E-02,1.86E-02,3.02E-01,4.11E-04,6.91E-07,3.24E-02
65728,1.23E-02,2.32E-02,1.85E-02,3.01E-01,3.18E-04,-5.42E-06,3.28E-02
65729,1.31E-02,2.36E-02,1.90E-02,3.02E-01,1.96E-04,-7.92E-06,3.26E-02
65730,1.30E-02,2.34E-02,2.00E-02,3.02E-01,2.72E-04,-4.44E-06,3.27E-02
65731,1.40E-02,2.40E-02,2.16E-02,3.02E-01,6.22E-17,5.36E-06,3.24E-02
65732,1.30E-02,2.40E-02,2.22E-02,3.02E-01,-1.17E-16,5.76E-07,3.26E-02
65733,1.30E-02,2.40E-02,2.33E-02,3.02E-01,-5.89E-17,9.33E-08,3.26E-02
65734,1.49E-02,2.40E-02,2.01E-02,3.03E-01,1.78E-16,-3.04E-06,3.22E-02
65735,1.40E-02,2.40E-02,2.06E-02,3.02E-01,1.77E-16,1.26E-06,3.24E-02
65736,1.21E-02,2.40E-02,2.05E-02,3.01E-01,-1.17E-16,7.78E-07,3.28E-02
65737,1.21E-02,2.40E-02,2.16E-02,3.01E-01,-1.16E-16,2.43E-06,3.28E-02
65738,1.30E-02,2.40E-02,2.00E-02,3.02E-01,0.00E+00,-5.15E-06,3.26E-02
65739,1.49E-02,2.40E-02,1.91E-02,3.03E-01,-1.36E-16,-3.70E-06,3.22E-02
65740,1.40E-02,2.40E-02,1.85E-02,3.02E-01,-7.38E-17,-2.09E-06,3.24E-02
65741,1.31E-02,2.40E-02,1.90E-02,3.02E-01,6.26E-17,-7.66E-06,3.26E-02
65742,1.11E-02,2.29E-02,2.70E-02,3.01E-01,3.06E-04,2.17E-06,3.30E-02
65743,1.16E-02,2.32E-02,2.67E-02,3.01E-01,2.53E-04,3.66E-06,3.29E-02
65744,1.04E-02,2.31E-02,2.48E-02,3.01E-01,1.96E-04,-3.24E-07,3.30E-02
65745,1.04E-02,2.32E-02,2.50E-02,3.01E-01,1.71E-04,-1.23E-07,3.30E-02
65746,1.01E-02,2.29E-02,2.63E-02,3.01E-01,2.46E-04,8.60E-07,3.31E-02
65747,1.12E-02,2.36E-02,2.54E-02,3.01E-01,1.20E-04,2.07E-06,3.29E-02
65748,1.06E-02,2.32E-02,2.67E-02,3.01E-01,1.92E-04,1.12E-06,3.30E-02
65749,1.11E-02,2.36E-02,2.64E-02,3.01E-01,1.28E-04,2.62E-06,3.29E-02
65750,9.52E-03,2.29E-02,2.27E-02,3.01E-01,2.36E-04,3.41E-07,3.31E-02
65751,1.11E-02,2.31E-02,2.27E-02,3.01E-01,2.28E-04,-4.48E-07,3.30E-02
65752,9.47E-03,2.27E-02,2.27E-02,3.01E-01,3.13E-04,-3.99E-07,3.31E-02
65753,9.34E-03,2.28E-02,2.28E-02,3.01E-01,2.36E-04,-1.18E-08,3.31E-02
65754,9.43E-03,2.29E-02,2.28E-02,3.01E-01,2.17E-04,2.34E-07,3.31E-02
65755,9.03E-03,2.24E-02,2.39E-02,3.01E-01,2.79E-04,-4.99E-08,3.31E-02
65756,9.10E-03,2.27E-02,2.33E-02,3.01E-01,2.33E-04,5.28E-08,3.31E-02
65757,9.09E-03,2.29E-02,2.35E-02,3.01E-01,1.98E-04,3.55E-07,3.31E-02
65758,9.07E-03,2.27E-02,2.39E-02,3.01E-01,2.25E-04,2.74E-07,3.31E-02
65759,9.19E-03,2.20E-02,2.40E-02,3.01E-01,3.32E-04,-6.25E-07,3.31E-02
65760,1.03E-02,2.32E-02,2.47E-02,3.01E-01,1.75E-04,-3.36E-07,3.30E-02
65761,1.12E-02,2.34E-02,2.33E-02,3.01E-01,1.56E-04,-1.19E-06,3.29E-02
65762,1.03E-02,2.35E-02,2.38E-02,3.01E-01,1.01E-04,3.59E-07,3.30E-02
65763,9.50E-03,2.33E-02,2.33E-02,3.01E-01,1.55E-04,2.34E-07,3.31E-02
65764,8.25E-03,2.03E-02,2.37E-02,3.00E-01,4.41E-04,-3.92E-07,3.32E-02
65765,8.84E-03,2.14E-02,2.49E-02,3.00E-01,3.89E-04,2.16E-07,3.32E-02
65766,8.89E-03,2.19E-02,2.41E-02,3.00E-01,3.23E-04,-3.55E-07,3.32E-02
65767,1.11E-02,2.35E-02,2.21E-02,3.01E-01,1.40E-04,9.74E-07,3.29E-02
65768,1.03E-02,2.36E-02,2.17E-02,3.01E-01,9.50E-05,2.28E-06,3.30E-02
65769,1.03E-02,2.32E-02,2.06E-02,3.01E-01,1.91E-04,1.26E-06,3.30E-02
65770,9.62E-03,2.32E-02,2.21E-02,3.01E-01,1.41E-04,1.94E-06,3.31E-02
65771,9.57E-03,2.28E-02,2.10E-02,3.01E-01,2.32E-04,2.75E-06,3.31E-02
65772,7.73E-03,2.14E-02,2.18E-02,3.00E-01,2.96E-04,6.38E-09,3.32E-02
65773,7.71E-03,2.14E-02,2.18E-02,3.00E-01,2.97E-04,-3.57E-08,3.32E-02
65774,7.58E-03,2.17E-02,2.23E-02,3.00E-01,2.59E-04,-5.65E-07,3.32E-02
65775,7.68E-03,2.19E-02,2.23E-02,3.00E-01,2.62E-04,-5.53E-07,3.32E-02
65776,7.77E-03,2.14E-02,2.33E-02,3.00E-01,2.92E-04,-2.26E-08,3.32E-02
65777,8.81E-03,2.27E-02,2.28E-02,3.00E-01,1.94E-04,1.00E-06,3.32E-02
65778,8.79E-03,2.21E-02,2.41E-02,3.00E-01,2.95E-04,2.26E-07,3.32E-02
65779,7.86E-03,1.98E-02,1.04E-02,3.00E-01,4.54E-04,-4.93E-07,3.33E-02
65780,8.03E-03,1.93E-02,9.94E-03,3.00E-01,4.79E-04,7.76E-07,3.33E-02
65781,7.90E-03,1.92E-02,1.03E-02,3.00E-01,4.85E-04,9.62E-08,3.33E-02
65782,7.81E-03,1.96E-02,1.05E-02,3.00E-01,4.55E-04,-1.85E-07,3.33E-02
65783,9.05E-03,2.11E-02,1.08E-02,3.00E-01,4.39E-04,2.51E-06,3.32E-02
65784,8.95E-03,2.11E-02,1.08E-02,3.00E-01,4.34E-04,2.55E-06,3.32E-02
65785,8.98E-03,2.11E-02,1.09E-02,3.00E-01,4.48E-04,2.23E-06,3.32E-02
65786,9.07E-03,2.11E-02,1.09E-02,3.00E-01,4.53E-04,2.21E-06,3.32E-02
65787,8.77E-03,1.91E-02,9.41E-03,3.00E-01,5.73E-04,1.97E-06,3.33E-02
65788,9.72E-03,1.96E-02,9.38E-03,3.00E-01,7.04E-04,1.82E-06,3.32E-02
65789,9.42E-03,2.10E-02,1.06E-02,3.00E-01,4.90E-04,2.30E-06,3.32E-02
65790,8.54E-03,2.00E-02,1.17E-02,3.00E-01,4.97E-04,7.20E-07,3.33E-02
65791,9.95E-03,2.08E-02,1.10E-02,3.00E-01,6.51E-04,1.48E-06,3.32E-02
65792,9.74E-03,2.10E-02,1.09E-02,3.00E-01,5.16E-04,1.57E-06,3.32E-02
65793,6.80E-03,1.80E-02,1.01E-02,3.00E-01,3.94E-04,6.97E-07,3.34E-02
65794,6.97E-03,1.81E-02,9.73E-03,3.00E-01,3.82E-04,3.98E-08,3.34E-02
65795,8.03E-03,1.93E-02,9.89E-03,3.00E-01,4.60E-04,1.36E-06,3.33E-02
65796,7.27E-03,1.86E-02,1.05E-02,3.00E-01,4.21E-04,5.40E-07,3.33E-02
65797,6.84E-03,1.81E-02,1.03E-02,3.00E-01,3.51E-04,-4.01E-07,3.33E-02
65798,6.81E-03,1.81E-02,1.03E-02,3.00E-01,3.79E-04,2.41E-07,3.34E-02
65799,7.69E-03,1.75E-02,8.92E-03,3.00E-01,4.61E-04,1.38E-06,3.34E-02
65800,6.79E-03,1.80E-02,1.02E-02,3.00E-01,3.93E-04,7.58E-07,3.34E-02
65801,8.72E-03,1.91E-02,9.37E-03,3.00E-01,5.67E-04,2.06E-06,3.33E-02
65802,8.63E-03,1.81E-02,8.76E-03,3.00E-01,5.99E-04,1.09E-06,3.34E-02
65803,7.12E-03,1.81E-02,1.08E-02,3.00E-01,4.18E-04,7.84E-07,3.34E-02
65804,8.76E-03,1.95E-02,8.49E-03,3.00E-01,5.71E-04,2.49E-06,3.33E-02
65805,9.92E-03,2.01E-02,8.52E-03,3.00E-01,6.74E-04,3.41E-06,3.32E-02
65806,8.63E-03,1.81E-02,7.56E-03,3.00E-01,6.06E-04,-5.48E-07,3.34E-02
65807,8.71E-03,1.89E-02,7.56E-03,3.00E-01,6.02E-04,8.85E-07,3.33E-02
65808,1.02E-02,1.96E-02,7.28E-03,3.00E-01,7.87E-04,-4.72E-07,3.32E-02
65809,9.58E-03,1.91E-02,6.99E-03,3.00E-01,7.42E-04,-3.76E-07,3.33E-02
65810,9.58E-03,1.88E-02,6.93E-03,3.00E-01,7.60E-04,-1.29E-06,3.33E-02
65811,8.64E-03,1.82E-02,7.48E-03,3.00E-01,6.05E-04,-5.06E-07,3.34E-02
65812,7.52E-03,1.74E-02,8.33E-03,3.00E-01,4.36E-04,1.11E-06,3.34E-02
65813,7.35E-03,1.63E-02,7.99E-03,3.00E-01,3.84E-04,9.67E-07,3.34E-02
65814,8.45E-03,1.80E-02,7.43E-03,3.00E-01,5.80E-04,-6.44E-07,3.34E-02
65815,9.88E-03,2.10E-02,1.10E-02,3.01E-01,5.89E-04,1.63E-06,3.31E-02
65816,1.10E-02,2.17E-02,1.05E-02,3.01E-01,5.95E-04,5.36E-07,3.30E-02
65817,1.10E-02,2.24E-02,1.14E-02,3.01E-01,4.47E-04,-2.09E-06,3.30E-02
65818,1.09E-02,2.24E-02,1.16E-02,3.01E-01,4.26E-04,-1.92E-06,3.30E-02
65819,1.00E-02,2.18E-02,1.20E-02,3.01E-01,4.27E-04,1.25E-07,3.31E-02
65820,1.15E-02,2.16E-02,1.29E-02,3.01E-01,6.54E-04,-2.38E-06,3.30E-02
65821,1.22E-02,2.17E-02,1.15E-02,3.01E-01,7.49E-04,-4.83E-06,3.29E-02
65822,9.30E-03,2.21E-02,1.25E-02,3.01E-01,3.42E-04,7.36E-07,3.31E-02
65823,8.37E-03,2.16E-02,1.27E-02,3.00E-01,3.11E-04,6.09E-08,3.32E-02
65824,9.64E-03,2.20E-02,1.21E-02,3.01E-01,3.75E-04,6.78E-07,3.31E-02
65825,7.42E-03,1.96E-02,1.08E-02,3.00E-01,3.85E-04,5.68E-07,3.33E-02
65826,7.23E-03,1.97E-02,1.22E-02,3.00E-01,3.62E-04,5.60E-07,3.33E-02
65827,6.84E-03,1.81E-02,1.25E-02,3.00E-01,3.46E-04,6.85E-07,3.33E-02
65828,6.90E-03,1.80E-02,1.26E-02,3.00E-01,3.66E-04,1.62E-06,3.34E-02
65829,1.45E-02,2.31E-02,1.40E-02,3.03E-01,5.57E-04,1.17E-05,3.23E-02
65830,1.45E-02,2.33E-02,1.43E-02,3.03E-01,4.40E-04,8.06E-06,3.23E-02
65831,1.44E-02,2.34E-02,1.43E-02,3.02E-01,3.60E-04,6.41E-06,3.23E-02
65832,1.36E-02,2.36E-02,1.46E-02,3.02E-01,1.96E-04,-1.52E-06,3.25E-02
65833,1.33E-02,2.35E-02,1.53E-02,3.02E-01,2.60E-04,-6.76E-07,3.26E-02
65834,1.44E-02,2.32E-02,1.39E-02,3.02E-01,4.55E-04,1.04E-05,3.23E-02
65835,1.32E-02,2.30E-02,1.35E-02,3.02E-01,4.68E-04,1.43E-06,3.26E-02
65836,1.30E-02,2.32E-02,1.39E-02,3.02E-01,3.11E-04,1.23E-06,3.27E-02
65837,1.26E-02,2.29E-02,1.45E-02,3.01E-01,4.41E-04,1.34E-06,3.28E-02
65838,1.30E-02,2.32E-02,1.54E-02,3.02E-01,3.69E-04,1.73E-06,3.27E-02
